provider,type,code,name,status,latitude,longitude
UTC API,Cruce Icarus,CLT#040835,Humahuaca - Acuña de Figueroa,Error de conexión,-34.601734,-58.4223867
UTC API,Cruce Sitra,3a5f72bb-d289-4425-93d0-43820ee0bd8d,1295,Conectado,-34.601107051575134,-58.407769906135805
UTC API,Cruce Icarus,CLT#040830,Gascón - Guardia Vieja,Error de conexión,-34.6003694,-58.4237543
UTC API,Cruce Icarus,CLT#040832,Jerónimo Salguero - Guardia Vieja,Error de conexión,-34.6008228,-58.419192
UTC API,Cruce Icarus,CLT#040831,Av. Medrano - Humahuaca,Error de conexión,-34.6019031,-58.4207697
UTC API,Cruce Sitra,2f96254b-144a-4460-a1a6-2d8844476ae0,1322,Conectado,-34.60053781095529,-58.38670839999998
UTC API,Cruce Icarus,CLT#040827,Gallo - Valentín Gómez,Error de conexión,-34.605106,-58.413415
UTC API,Cruce Icarus,CLT#040826,Jerónimo Salguero - Lavalle,Error de conexión,-34.5995346,-58.4190039
UTC API,Cruce Icarus,CLT#040829,Jerónimo Salguero - Humahuaca,Error de conexión,-34.6020394,-58.4193403
UTC API,Cruce Icarus,CLT#040828,Acuña de Figueroa - Guardia Vieja,Error de conexión,-34.600527,-58.4222186
UTC API,Cruce Icarus,CLT#040823,Gallo - Guardia Vieja,Error de conexión,-34.602501,-58.4128036
UTC API,Cruce Icarus,CLT#040822,Gascón - Humahuaca,Error de conexión,-34.6015913,-58.4239368
UTC API,Cruce Icarus,CLT#040825,Lavalle - Gallo,Error de conexión,-34.6015856,-58.4125967
UTC API,Cruce Icarus,CLT#040824,Mario Bravo - Humahuaca,Error de conexión,-34.6023929,-58.4165257
UTC API,Cruce Icarus,CLT#040821,Av. Estado de Israel - Loyola - Humahuaca,Error de conexión,-34.6007187,-58.4310682
UTC API,Cruce Icarus,CLT#040820,Av. Estado de Israel - Castillo - Guardia Vieja,Error de conexión,-34.5997581,-58.4302087
UTC API,Cruce Omnia,1206,1206,Error de conexión,-34.59874291190062,-58.393030809784086
UTC API,Cruce Icarus,CLT#040819,Av. Estado de Israel - Jufré - Rocamora,Error de conexión,-34.5989727,-58.4292041
UTC API,Cruce Icarus,CLT#040816,Av. Estado de Israel - Palestina,Error de conexión,-34.5978352,-58.4249321
UTC API,Cruce Icarus,CLT#040815,Av. Corrientes - Gallo,Error de conexión,-34.6041217,-58.413187
UTC API,Cruce Icarus,CLT#040818,Av. Estado de Israel - Yatay - Lerma,Error de conexión,-34.5984326,-58.4280205
UTC API,Cruce Icarus,CLT#040817,Av. Estado de Israel - Pringles,Error de conexión,-34.5978701,-58.4264395
UTC API,Cruce Icarus,CLT#040812,Av. Corrientes - Mario Bravo,Error de conexión,-34.6035906,-58.4167499
UTC API,Cruce Icarus,CLT#040811,Av. Corrientes - Bulnes,Error de conexión,-34.6034543,-58.4180225
UTC API,Cruce Icarus,CLT#040814,Av. Corrientes - Sanchez de Bustamante,Error de conexión,-34.6039971,-58.4145175
UTC API,Cruce Icarus,CLT#040813,Av. Corrientes - Billinghurst,Error de conexión,-34.603788,-58.4156414
UTC API,Cruce Icarus,CLT#040810,Av. Corrientes - Jerónimo Salguero,Error de conexión,-34.6033101,-58.4195199
UTC API,Cruce Sitra,8ad97b55-3a6d-48a5-9a52-c071e48417a1,1259,Conectado,-34.595426020645185,-58.39852740563566
UTC API,Cruce Icarus,CLT#040809,Av. Corrientes - Av. Medrano,Error de conexión,-34.6031587,-58.4209609
UTC API,Cruce Icarus,CLT#040808,Av. Corrientes - Acuña de Figueroa,Error de conexión,-34.6030121,-58.4225627
UTC API,Cruce Icarus,CLT#040805,Av. Corrientes - Pringles,Error de conexión,-34.6025574,-58.4271136
UTC API,Cruce Icarus,CLT#040804,Av. Corrientes - Yatay,Error de conexión,-34.6023975,-58.4285759
UTC API,Cruce Icarus,CLT#040807,Av. Corrientes - Gascón,Error de conexión,-34.602846,-58.4241173
UTC API,Cruce Icarus,CLT#040806,Av. Corrientes - Palestina,Error de conexión,-34.6027027,-58.4256508
UTC API,Cruce Icarus,CLT#040801,Av. Corrientes - Estado de Israel - A.Gallardo,Error de conexión,-34.6020413,-58.4321939
UTC API,Cruce Icarus,CLT#040803,Av. Corrientes - Lambaré,Error de conexión,-34.6022431,-58.4301849
UTC API,Cruce Icarus,CLT#040802,Av. Corrientes - Panamá,Error de conexión,-34.6021477,-58.4310718
UTC API,Cruce Sitra,31aff7a3-5381-4e23-a11f-c6f600659a40,1156,Conectado,-34.588358119506445,-58.38812491139846
UTC API,Cruce Omnia,3810,3810,Error de conexión,-34.60428522611361,-58.370127841625546
UTC API,Cruce Omnia,3811,3811,Error de conexión,-34.60537088504804,-58.370026816869895
UTC API,Cruce Omnia,3812,3812,Error de conexión,-34.60652903195423,-58.370182287341336
UTC API,Cruce Omnia,3817,3817,Error de conexión,-34.59759517042412,-58.37185746176361
UTC API,Cruce Sitra,3529e411-061c-4b38-8c24-b5696a553517,1129,Conectado,-34.590054610951015,-58.391925900000004
UTC API,Cruce Sitra,3615218b-de0e-4ca2-99cb-7257ba7ae098,1225,Conectado,-34.598811580124774,-58.403076205049665
UTC API,Cruce Sitra,ff6be246-ec9c-4e62-8557-22a6b4e3f70c,8919,Conectado,-34.61170335078079,-58.36335579814178
UTC API,Cruce Sitra,e0b92364-c76c-46b5-9671-320f4e6abd17,8277,Conectado,-34.633601179859895,-58.370268625769285
UTC API,Cruce Sitra,21669297-f235-4173-950a-a4ea3aca7022,1171,Desconocido,-34.59148739814437,-58.38601212542271
Optimus signals,Cruce ETX,SR-7820,7820,Conectado,-34.560443488163386,-58.463398529052725
Optimus signals,Cruce ETX,SR-7821,7821,Conectado,-34.55987801429753,-58.46271188354491
UTC API,Cruce Sitra,40dccdbb-ab47-469c-91dd-3a8912c18032,1224,Conectado,-34.59909418513252,-58.40249148348442
UTC API,Cruce Omnia,3801,3801,Error de conexión,-34.595033662283605,-58.37332408694346
UTC API,Cruce Omnia,3802,3802,Error de conexión,-34.59618162310791,-58.372317146859324
UTC API,Cruce Omnia,3803,3803,Error de conexión,-34.59719909825266,-58.37179809007166
UTC API,Cruce Omnia,3804,3804,Error de conexión,-34.59842759035041,-58.37112131876286
UTC API,Cruce Omnia,3805,3805,Error de conexión,-34.599541536126154,-58.37078982476463
UTC API,Cruce Omnia,3806,3806,Error de conexión,-34.60067022254908,-58.37051230602345
UTC API,Cruce Sitra,8cf36ddc-5d70-4cbf-9c95-e1582b3af8a5,1216,Conectado,-34.599564597412154,-58.39155491541859
UTC API,Cruce Omnia,3807,3807,Error de conexión,-34.60197133539943,-58.37034111870678
UTC API,Cruce Omnia,3808,3808,Error de conexión,-34.60309982299805,-58.371097564697266
UTC API,Cruce Omnia,3809,3809,Error de conexión,-34.603063869141145,-58.37023241339115
UTC API,Cruce Icarus,CLT#050123,Av. Jujuy - Humberto Iº,Error de conexión,-34.6224382,-58.4024823
UTC API,Cruce Icarus,CLT#050122,Humberto Iº - Alberti,Error de conexión,-34.6222128,-58.4006108
UTC API,Cruce Omnia,1157,1157,Error de conexión,-34.58758763752809,-58.38708455215205
UTC API,Cruce Icarus,CLT#050121,Humberto Iº - Pichincha,Error de conexión,-34.6218842,-58.3981956
UTC API,Cruce Omnia,1156,1156,Error de conexión,-34.58837127685547,-58.38809585571289
UTC API,Cruce Omnia,1155,1155,Error de conexión,-34.58916757221965,-58.38896138510604
UTC API,Cruce Icarus,CLT#050120,Av. San Juan - José Mármol,Error de conexión,-34.570078,-58.459938
UTC API,Cruce Omnia,1154,1154,Error de conexión,-34.59007263183594,-58.38994598388672
UTC API,Cruce Icarus,CLT#050127,Humberto Iº - 24 de Noviembre,Error de conexión,-34.6237309,-58.4104872
UTC API,Cruce Omnia,1153,1153,Error de conexión,-34.59090662881039,-58.390929209839044
UTC API,Cruce Icarus,CLT#050126,Humberto Iº - Gral Urquiza,Error de conexión,-34.623497,-58.4090042
UTC API,Cruce Omnia,1152,1152,Error de conexión,-34.59179550635764,-58.39190796755081
UTC API,Cruce Icarus,CLT#050125,Humberto Iº - La Rioja,Error de conexión,-34.6231974,-58.407215
UTC API,Cruce Omnia,1151,1151,Error de conexión,-34.59267958181276,-58.392829963970726
UTC API,Cruce Icarus,CLT#050124,Humberto Iº - Catamarca,Error de conexión,-34.6227284,-58.4043125
UTC API,Cruce Omnia,1150,1150,Error de conexión,-34.593835334612216,-58.39308520070906
UTC API,Cruce Sitra,5e879743-e39a-4a5d-8497-71317d2d56dd,1246,Conectado,-34.596926130608054,-58.38564649962297
UTC API,Cruce Sitra,9c6dfef1-da0e-4253-9b04-c1ec1bfbc0ef,1185,Conectado,-34.590051715708725,-58.382717387807254
UTC API,Cruce Icarus,CRU_032209,Av. Eva Perón - Miralla,Red caída,-34.6613204,-58.4841279
UTC API,Cruce Sitra,bc4daa6d-cede-4dee-877e-1cb989ad7bba,1123,Desconocido,-34.59281958478757,-58.388789923912356
UTC API,Cruce Sitra,87779c67-f592-4db3-9abc-51f1cdb0a70a,1291,Desconocido,-34.594661016353406,-58.38726737983698
UTC API,Cruce Icarus,CLT#050129,Carlos Calvo - Alberti,Error de conexión,-34.6209582,-58.4007981
UTC API,Cruce Icarus,CLT#050128,Humberto Iº - Maza,Error de conexión,-34.6243557,-58.4147583
UTC API,Cruce Icarus,CLT#050134,Av. Boedo - Carlos Calvo,Error de conexión,-34.6240918,-58.416208
UTC API,Cruce Icarus,CLT#050133,Gral Urquiza - EEUU,Error de conexión,-34.6212564,-58.4092195
UTC API,Cruce Icarus,CLT#050132,Carlos Calvo - Gral Urquiza,Error de conexión,-34.6223858,-58.4091166
UTC API,Cruce Icarus,CLT#050131,Av. Jujuy - Carlos Calvo,Error de conexión,-34.6211221,-58.4027812
UTC API,Cruce Icarus,CLT#050138,Carlos Calvo - Quintino Bocayuva,Error de conexión,-34.6247752,-58.4218752
UTC API,Cruce Icarus,CLT#050137,Carlos Calvo - Castro,Error de conexión,-34.6246728,-58.4205463
UTC API,Cruce Icarus,CLT#050136,Carlos Calvo - Castro Barros,Error de conexión,-34.6245835,-58.4191115
UTC API,Cruce Sitra,d66bc814-e58e-408b-b65a-08a68850c318,1316,Conectado,-34.6008535907514,-58.394219943886775
UTC API,Cruce Icarus,CLT#050135,Carlos Calvo - Colombres,Error de conexión,-34.6244905,-58.4177817
UTC API,Cruce Sitra,41164281-072b-4cb8-82af-3fc378577b40,1157,Conectado,-34.5875543551287,-58.387080190987156
UTC API,Cruce Icarus,CLT#050130,Carlos Calvo - Saavedra,Error de conexión,-34.6210302,-58.4017712
Optimus signals,Cruce ETX,SR-7138,7138,Conectado,-34.582211308630384,-58.49155099487304
Optimus signals,Cruce ETX,SR-7146,7146,Conectado,-34.582776630625226,-58.490864349365225
Optimus signals,Cruce ETX,SR-7145,7145,Conectado,-34.584755227324294,-58.48880441284179
Optimus signals,Cruce ETX,SR-7144,7144,Conectado,-34.58701642301178,-58.48674447631835
Optimus signals,Cruce ETX,SR-7143,7143,Conectado,-34.588994918764385,-58.48468453979491
Optimus signals,Cruce ETX,SR-7142,7142,Conectado,-34.590125466614396,-58.48125131225585
Optimus signals,Cruce ETX,SR-7141,7141,Conectado,-34.59125599908123,-58.47781808471679
Optimus signals,Cruce ETX,SR-7140,7140,Conectado,-34.590690734770725,-58.47953469848632
UTC API,Cruce Icarus,CLT#050139,Carlos Calvo - 33 Orientales,Error de conexión,-34.6248589,-58.4232407
UTC API,Cruce Icarus,CLT#050145,Cochabamba - Colombres,Error de conexión,-34.6271112,-58.4174441
UTC API,Cruce Icarus,CLT#050144,Av. Boedo - Cochabamba,Error de conexión,-34.6269361,-58.4159797
UTC API,Cruce Icarus,CLT#050143,Cochabamba - 24 de Noviembre,Error de conexión,-34.6262969,-58.4102085
UTC API,Cruce Icarus,CLT#050142,Cochabamba - Catamarca,Error de conexión,-34.6254365,-58.4031618
UTC API,Cruce Icarus,CLT#050147,Constitución - Colombres,Error de conexión,-34.6280536,-58.417202
UTC API,Cruce Sitra,2fb4650c-36c9-4fb8-add0-8676e58230c7,1229,Conectado,-34.59809509356999,-58.408184646338604
UTC API,Cruce Icarus,CLT#050146,Cochabamba - Castro Barros,Error de conexión,-34.6272339,-58.418504
UTC API,Cruce Sitra,c8eb90d3-9af8-4f2e-80c3-cb0b7cbadde0,1523,Conectado,-34.60026624364633,-58.38179653472099
UTC API,Cruce Icarus,CLT#050141,Av. Jujuy - Cochabamba,Error de conexión,-34.6251993,-58.401849
UTC API,Cruce Icarus,CLT#050140,Cochabamba - Alberti,Error de conexión,-34.6248808,-58.4002834
UTC API,Cruce Sitra,05b2012f-ac25-409e-94d6-b3b96e32a039,1548,Conectado,-34.60325631527646,-58.373839475552366
UTC API,Cruce Sitra,cf54ce86-66c5-46f0-b4fc-fc45f8ca69f4,1730,Desconocido,-34.59650303313353,-58.3799042370202
UTC API,Cruce Sitra,4a63481e-b9b0-47ae-95ac-2b0126b6300a,8406,Desconocido,-34.63905705982577,-58.388160423219226
UTC API,Cruce Sitra,17e2294a-7cb6-443a-9ed6-9460123e1bc8,1158,Desconocido,-34.592815595551606,-58.387552196735925
UTC API,Cruce Sitra,2c28cd58-97f6-4c85-be6e-031541d4d50c,2200,Conectado,-34.61475513167084,-58.36925008328755
UTC API,Cruce Sitra,633621c1-428d-44ba-b60d-ac9a8e19d064,8275,Conectado,-34.631738509859346,-58.37047247365442
UTC API,Cruce Icarus,CRU_032242,Av. Eva Perón - White,Red caída,-34.6558768,-58.4765336
UTC API,Cruce Icarus,CRU_032243,Av. Eva Perón - Homero,Red caída,-34.6567182,-58.4775045
UTC API,Cruce Icarus,CRU_032241,Av. Eva Perón - Av. La Salle,Red caída,-34.6545737,-58.4751305
UTC API,Cruce Icarus,CRU_032244,Av. La Salle - Olivera,Red caída,-34.6537074,-58.4809758
UTC API,Cruce Icarus,CRU_032245,Av. Olivera - Monte,Red caída,-34.6547914,-58.4804139
UTC API,Cruce Icarus,CRU_032249,Av. Olivera - Francisco Bilbao,Red caída,-34.6521749,-58.481938
ETX Signals,Cruce ETX,SR-2533,2533,Conectado,-34.616723262795226,-58.38430968780517
UTC API,Cruce Sitra,b0d8923f-96ad-495c-8132-aa09b6e44311,8300,Conectado,-34.6295238404996,-58.37066198352961
UTC API,Cruce Icarus,CRU_032230,Av. Dellepiane lateral Norte - Av. Escalada,Red caída,-34.6624249,-58.4729967
UTC API,Cruce Icarus,CLT#040746,Cabrera - Palestina,Error de conexión,-34.5962834,-58.4242054
UTC API,Cruce Icarus,CLT#040745,Honduras - Julián Alvarez,Error de conexión,-34.5928547,-58.4243053
UTC API,Cruce Icarus,CLT#040748,Gallo - Soler,Error de conexión,-34.59626,-58.411647
UTC API,Cruce Icarus,CLT#040747,Av. Medrano - El Salvador,Error de conexión,-34.5927552,-58.4193478
UTC API,Cruce Icarus,CLT#040742,Gorriti - Mario Bravo,Error de conexión,-34.5955929,-58.4150345
UTC API,Cruce Icarus,CLT#040741,Gorriti - Billinghurst,Error de conexión,-34.5955968,-58.4138304
UTC API,Cruce Icarus,CLT#040744,Billinghurst - Soler,Error de conexión,-34.594732,-58.4135321
UTC API,Cruce Icarus,CLT#040743,El Salvador - Jerónimo Salguero,Error de conexión,-34.5927693,-58.4180674
UTC API,Cruce Sitra,e4a30561-9c5c-4bad-99c1-d1920646be41,1124,Conectado,-34.589481333129605,-58.396620986854266
ETX Signals,Cruce ETX,SR-2546,2546,Error de conexión,-34.616652626632536,-58.38748542327881
UTC API,Cruce Icarus,CLT#040740,Gorriti - Julián Alvarez,Error de conexión,-34.5934842,-58.4252187
ETX Signals,Cruce ETX,SR-2545,2545,Error de conexión,-34.616723262795226,-58.38903037567138
ETX Signals,Cruce ETX,SR-2544,2544,Error de conexión,-34.61545180266971,-58.38739959259033
ETX Signals,Cruce ETX,SR-2543,2543,Conectado,-34.61658199040972,-58.38302222747802
UTC API,Cruce Sitra,acc885ea-94de-4bb2-8590-550f5a46c4b4,8416,Conectado,-34.641795595036875,-58.38977094125226
ETX Signals,Cruce ETX,SR-2542,2542,Error de conexión,-34.616723262795226,-58.38585464019775
ETX Signals,Cruce ETX,SR-2541,2541,Conectado,-34.61545180266971,-58.38585464019775
UTC API,Cruce Sitra,b8c31de2-efdd-43c3-8ef6-8d880b81ca6a,2864,Conectado,-34.62791941876431,-58.382821899763584
UTC API,Cruce Sitra,d8a19a90-d67c-480d-806e-c8127b8ad8c7,3857,Conectado,-34.602881412232215,-58.369031047147864
UTC API,Cruce Sitra,ae4bc25d-6bf6-4231-9bd8-8bba0373ae41,1251,Conectado,-34.59711987408944,-58.388303339936165
UTC API,Cruce Sitra,351b7040-3cb5-4aef-9a0f-223f7d448086,1236,Conectado,-34.59800221095425,-58.40068440000001
UTC API,Cruce Icarus,CLT#040739,Acuña de Figueroa - Honduras,Error de conexión,-34.594165,-58.4210626
UTC API,Cruce Icarus,CRU_032225,Av. Eva Perón - Escalada - Olivera,Red caída,-34.6578248,-58.4787432
UTC API,Cruce Icarus,CLT#040738,Gascón - Gorriti,Error de conexión,-34.5952983,-58.4230211
UTC API,Cruce Icarus,CLT#040735,Lavalleja - Honduras,Error de conexión,-34.5934708,-58.4235615
UTC API,Cruce Icarus,CRU_032228,Av. Escalada - Zuviría,Red caída,-34.6601657,-58.4758877
UTC API,Cruce Sitra,c13dc48a-3204-486b-96b2-2c1564b82669,1154,Conectado,-34.58999764224293,-58.390006481022404
UTC API,Cruce Icarus,CLT#040734,Av. Medrano - Gorriti,Error de conexión,-34.5954073,-58.4198053
UTC API,Cruce Icarus,CRU_032229,Av. Escalada - Crisóstomo Alvarez,Red caída,-34.6614111,-58.4743113
UTC API,Cruce Icarus,CLT#040737,Sánchez de Bustamante - Gorriti - Soler,Error de conexión,-34.5955862,-58.4127103
UTC API,Cruce Icarus,CRU_032226,Av. Eva Perón - Araujo,Red caída,-34.6595518,-58.4814275
UTC API,Cruce Sitra,daaee8ed-a620-4713-a5aa-031b2792d666,2493,Conectado,-34.61489181676318,-58.39166708835305
UTC API,Cruce Icarus,CRU_032227,Av. Escalada - Echeandía,Red caída,-34.6592519,-58.4770636
UTC API,Cruce Icarus,CLT#040736,Cabrera - Sánchez de Bustamante,Error de conexión,-34.5968127,-58.4130016
UTC API,Cruce Icarus,CLT#040731,Honduras - Bulnes,Error de conexión,-34.5940813,-58.4164257
UTC API,Cruce Icarus,CLT#040730,Honduras - Jerónimo Salguero,Error de conexión,-34.5941022,-58.4183031
UTC API,Cruce Icarus,CLT#040733,Bulnes - Gorriti,Error de conexión,-34.5955295,-58.4167552
UTC API,Cruce Icarus,CLT#040732,Gorriti - Jerónimo Salguero,Error de conexión,-34.5954586,-58.4185535
ETX Signals,Cruce ETX,SR-2557,2557,Conectado,-34.611919866800456,-58.383193888854976
ETX Signals,Cruce ETX,SR-2556,2556,Conectado,-34.61566371404312,-58.39040366668701
ETX Signals,Cruce ETX,SR-2555,2555,Error de conexión,-34.615381165425006,-58.382936396789546
ETX Signals,Cruce ETX,SR-2554,2554,Conectado,-34.61545180266971,-58.384395518493655
ETX Signals,Cruce ETX,SR-2553,2553,Conectado,-34.615522439854296,-58.38885871429443
ETX Signals,Cruce ETX,SR-2552,2552,Error de conexión,-34.61679389889781,-58.39031783599854
ETX Signals,Cruce ETX,SR-2551,2551,Conectado,-34.616723262795226,-58.39169112701416
ETX Signals,Cruce ETX,SR-2550,2550,Conectado,-34.61566371404312,-58.39169112701416
UTC API,Cruce Sitra,cbf644e8-a4d6-44d5-ae90-c980cf425290,2340,Conectado,-34.629288124349706,-58.379059615086966
UTC API,Cruce Icarus,CRU_032210,Av. Eva Perón - Pola,Red caída,-34.6618919,-58.4849864
UTC API,Cruce Icarus,CRU_032213,Av. Eva Perón - Larrazabal,Red caída,-34.6633915,-58.4889306
UTC API,Cruce Icarus,CLT#040728,Av. Medrano - Lavalle,Error de conexión,-34.5989116,-58.4203534
UTC API,Cruce Icarus,CLT#040727,Av. Medrano - Tucumán,Error de conexión,-34.5981434,-58.4202381
UTC API,Cruce Icarus,CRU_032211,Av. Eva Perón - Fonrouge - De la Rosa,Red caída,-34.6624308,-58.485986
UTC API,Cruce Sitra,7aaf9fbe-5243-41ad-a231-ced621b4976d,1130,Conectado,-34.59082346303609,-58.38892415807682
UTC API,Cruce Icarus,CRU_032212,Av. Eva Perón - Larraya,Red caída,-34.6628122,-58.4871256
UTC API,Cruce Icarus,CLT#040729,Av. Medrano - Honduras,Error de conexión,-34.5941281,-58.4195763
UTC API,Cruce Icarus,CLT#040724,Gascón - Cabrera,Error de conexión,-34.5963933,-58.4231653
UTC API,Cruce Icarus,CRU_032217,Av. Dellepiane lateral Sur - Av. Escalada,Red caída,-34.6630958,-58.4720341
UTC API,Cruce Icarus,CLT#040723,Av. Medrano - Cabrera,Error de conexión,-34.5964844,-58.4199903
UTC API,Cruce Icarus,CLT#040726,Cabrera - Billinghurst,Error de conexión,-34.5967612,-58.4142403
UTC API,Cruce Icarus,CLT#040725,Gascón - Honduras,Error de conexión,-34.5940831,-58.4228608
UTC API,Cruce Icarus,CLT#040720,Cabrera - Mario Bravo,Error de conexión,-34.5967135,-58.4155199
UTC API,Cruce Icarus,CLT#040722,Cabrera - Jerónimo Salguero,Error de conexión,-34.596556,-58.4187712
UTC API,Cruce Icarus,CLT#040721,Cabrera - Bulnes,Error de conexión,-34.5966404,-58.4170082
UTC API,Cruce Icarus,CLT#060326,Av. Gaona - Paysandú,Conectado,-34.6113389,-58.4535168
UTC API,Cruce Sitra,475b717e-d6d6-4a3d-a54d-fc39da10fc9f,1573,Conectado,-34.60521682320239,-58.368727677295446
UTC API,Cruce Icarus,CLT#060325,Av. Gaona - Fragata Sarmiento,Conectado,-34.6119594,-58.4547616
UTC API,Cruce Icarus,CLT#060328,Av. Gaona - Pujol,Conectado,-34.609959,-58.450973
UTC API,Cruce Icarus,CLT#060327,Av. Gaona - Espinosa,Conectado,-34.6106658,-58.452281
UTC API,Cruce Icarus,CLT#060329,Av. Gaona - Cucha Cucha,Conectado,-34.6093906,-58.4499314
UTC API,Cruce Sitra,4b26e87c-cbb6-4741-8dee-4016e3e1858a,2860,Desconocido,-34.625958876730266,-58.382241692214656
UTC API,Cruce Icarus,CLT#060320,Av. Gaona - Trelles,Conectado,-34.6143362,-58.4606777
UTC API,Cruce Icarus,CLT#060321,Av. Gaona - Av. Donato Alvarez,Conectado,-34.6138842,-58.4594636
UTC API,Cruce Icarus,CLT#060324,Av. Gaona - Nicasio Oroño,Conectado,-34.6121878,-58.4553024
UTC API,Cruce Icarus,CLT#060323,Av. Gaona - Seguí,Conectado,-34.6129213,-58.4571016
UTC API,Cruce Icarus,CLT#060337,Caracas - Neuquén,Conectado,-34.6184127,-58.4657987
UTC API,Cruce Icarus,CLT#060336,Artigas - Neuquén,Conectado,-34.6194674,-58.4684066
UTC API,Cruce Icarus,CLT#060339,Neuquén - Gavilán,Conectado,-34.6180198,-58.464838
UTC API,Cruce Sitra,cc84f35d-448b-41e4-be46-d0210fc6657a,2307,Conectado,-34.62456859967177,-58.37548191020795
UTC API,Cruce Icarus,CLT#060331,Av. Nazca - Felipe Vallese,Conectado,-34.6231622,-58.4730262
UTC API,Cruce Icarus,CLT#060330,Av. Gaona - Repetto,Conectado,-34.6088287,-58.4489118
UTC API,Cruce Icarus,CLT#060333,Av. Nazca - Neuquén,Conectado,-34.6211758,-58.4739156
UTC API,Cruce Icarus,CLT#060332,Av. Nazca - Paez,Conectado,-34.6221661,-58.473471
UTC API,Cruce Icarus,CLT#060335,Artigas - Paez,Conectado,-34.6204647,-58.4679697
UTC API,Cruce Icarus,CLT#060334,Artigas - Felipe Vallese,Conectado,-34.6214631,-58.4675265
UTC API,Cruce Sitra,76782c5f-a188-4626-8c20-e70e6d7a7f11,3807,Conectado,-34.60187265887522,-58.37035590795662
UTC API,Cruce Icarus,CRU_032260,Av. Eva Perón - Ameghino,Red caída,-34.6535972,-58.4740775
UTC API,Cruce Icarus,CRU_032261,Av. Derqui - Zinny,Red caída,-34.6528462,-58.4706802
UTC API,Cruce Icarus,CRU_032265,Av. Escalada - Hubac,Red caída,-34.6582792,-58.4782782
UTC API,Cruce Icarus,CLT#060348,Franklin - Pujol,Conectado,-34.6112186,-58.4502705
UTC API,Cruce Icarus,CLT#060347,Franklin - Espinosa,Conectado,-34.6117384,-58.4516228
UTC API,Cruce Icarus,CRU_032266,Av. Eva Perón - Mozart,Red caída,-34.6549314,-58.4755138
UTC API,Cruce Icarus,CRU_032267,Zinny - Echeandía,Red caída,-34.6530514,-58.4704254
UTC API,Cruce Sitra,3fc0138e-5b38-4699-a96a-6b8ebae8a401,8342,Red caída,-34.64938111619012,-58.37325121964892
UTC API,Cruce Icarus,CLT#060340,Av. Boyacá - Felipe Vallese,Conectado,-34.6194781,-58.4617128
UTC API,Cruce Icarus,CLT#060342,Av. Boyacá - Neuquén,Conectado,-34.6173157,-58.4632616
UTC API,Cruce Icarus,CLT#060341,Av. Boyacá - Paez,Conectado,-34.618431,-58.4624469
UTC API,Cruce Icarus,CLT#060344,Franklin - Trelles,Conectado,-34.6151417,-58.4603096
UTC API,Cruce Icarus,CLT#060343,Neuquén - Trelles,Conectado,-34.6162473,-58.4597906
UTC API,Cruce Icarus,CLT#060346,Neuquén - Seguí,Conectado,-34.61575,-58.45617
UTC API,Cruce Icarus,CLT#060345,Av. Donato Alvarez - Neuquén,Conectado,-34.6158787,-58.4585193
UTC API,Cruce Sitra,15839383-6be4-4500-9fc4-d5588ad5db80,8578,Conectado,-34.635125643990946,-58.39485567409723
UTC API,Cruce Icarus,CRU_032250,Av. Olivera - San Pedro - White,Red caída,-34.6508381,-58.4827027
UTC API,Cruce Icarus,CRU_032251,Av. Olivera - Garzón,Red caída,-34.6495005,-58.4834401
UTC API,Cruce Icarus,CRU_032252,Av. Olivera - Remedios - Mozart,Red caída,-34.6481747,-58.4840486
UTC API,Cruce Icarus,CRU_032257,Av. Eva Perón - Fernández,Red caída,-34.6506254,-58.470825
UTC API,Cruce Icarus,CRU_032258,Av. Eva Perón - Zinny,Red caída,-34.6517606,-58.4720482
UTC API,Cruce Sitra,d3ac1910-c6c2-4b5f-9fe0-765ef4461679,8353,Red caída,-34.6485574272421,-58.37492048112475
UTC API,Cruce Icarus,CRU_032259,Av. Eva Perón - Medina,Red caída,-34.6528591,-58.4732459
UTC API,Cruce Icarus,CLT#060351,Galicia - Gavilán,Conectado,-34.6139785,-58.4674215
UTC API,Cruce Icarus,CLT#060350,Av. Boyacá - Galicia,Conectado,-34.6133824,-58.4662752
UTC API,Cruce Sitra,70c21014-708a-41e4-a756-276120557ffe,1258,Conectado,-34.59509462733334,-58.39987961879177
UTC API,Cruce Icarus,CLT#060352,Av. Boyacá - Luis Viale,Conectado,-34.6144037,-58.4654974
UTC API,Cruce Sitra,86816f48-903a-4b35-bdd3-32b3a608dc93,1564,Conectado,-34.60639354985294,-58.37655324758804
UTC API,Cruce Sitra,2d477159-4fc8-45c5-a916-32709d3b7996,1331,Conectado,-34.60309252380626,-58.3911655754119
UTC API,Cruce Sitra,79808257-527e-48c7-83c8-a8d9e40dc200,8414,Desconocido,-34.643297859225044,-58.39777319097956
UTC API,Cruce Sitra,6bed77c6-66fd-43f3-8d3b-555c46a26071,1332,Conectado,-34.60314001699336,-58.39239783498492
UTC API,Cruce Sitra,cce7748f-cc9f-4bbb-b0e9-99b5a4a484f2,1283,Conectado,-34.593328146006876,-58.401851253215575
UTC API,Cruce Sitra,31463e62-65c0-4425-b6ed-ee480bfa5d90,8305,Conectado,-34.62902276761878,-58.37018354785885
UTC API,Cruce Icarus,CLT#050101,Av. San Juan - Pichincha,Error de conexión,-34.6232213,-58.3978319
