Id_hecho,n_victimas,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado,participantes,gravedad
LC-2020-0551952,1,2020-10-05,02:35:00,9,AVENIDA,-58.504462467632,-34.649491109883,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552120,1,2020-10-05,05:31:00,15,AVENIDA,-58.450000065512,-34.580879747213,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552181,1,2020-10-05,05:00:00,9,GRAL PAZ,-58.529848867600,-34.641787314923,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552272,1,2020-10-05,12:43:00,2,AVENIDA,-58.402350840143,-34.594442320744,TAXI,TRANSPORTE PUBLICO,TAXI - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0552387,1,2020-10-05,06:25:00,12,AVENIDA,-58.506176308417,-34.588681954222,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552516,1,2020-10-05,08:30:00,4,CALLE,-58.374583943877,-34.638673799373,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552553,1,2020-10-06,10:30:00,9,AVENIDA,-58.508775218216,-34.669777099202,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552563,2,2020-10-06,10:20:00,3,AVENIDA,-58.397229012198,-34.622974236622,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552711,2,2020-10-06,05:20:00,3,CALLE,-58.399482639258,-34.604634603078,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552835,1,2020-10-06,08:55:00,10,AVENIDA,-58.504572508457,-34.633724810385,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0552939,1,2020-10-06,09:15:00,3,CALLE,-58.400378395200,-34.622315556040,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553038,1,2020-10-06,11:23:00,8,AVENIDA,-58.440025238085,-34.666255020703,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553046,1,2020-10-06,10:20:00,10,CALLE,-58.488042189821,-34.623455863057,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553325,1,2020-10-06,11:40:00,3,CALLE,-58.402846376631,-34.614052532996,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553371,1,2020-10-06,01:30:00,3,AVENIDA,-58.405801138689,-34.609092390422,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553506,1,2020-10-06,10:40:00,6,CALLE,-58.435915152638,-34.619362573322,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553609,1,2020-10-06,02:00:00,10,AVENIDA,-58.472224626398,-34.634651493491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553803,1,2020-10-06,05:47:00,3,CALLE,-58.402889984145,-34.602211066246,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553811,1,2020-10-06,12:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2020-0553837,1,2020-10-06,04:23:00,4,AVENIDA,-58.416767839790,-34.655456464223,SIN DATO,TRANSPORTE PUBLICO,SIN DATO - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0553930,1,2020-10-06,05:40:00,4,CALLE,-58.399705825217,-34.641430777793,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0553970,2,2020-10-06,04:00:00,7,AVENIDA,-58.470659373706,-34.628423065429,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0554152,1,2020-10-06,08:05:00,10,AVENIDA,-58.508468618579,-34.639768838573,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0554276,1,2020-10-06,10:30:00,9,GRAL PAZ,-58.521730718192,-34.659974639234,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2020-0554794,1,2020-10-07,09:25:00,3,AVENIDA,-58.400983060785,-34.618666271133,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0554807,1,2020-10-07,08:55:00,9,AVENIDA,-58.511402895149,-34.658464191508,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0554922,1,2020-10-07,11:43:00,3,AVENIDA,-58.402139952467,-34.604712936961,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0554925,2,2020-10-07,10:00:00,1,AVENIDA,-58.381972268502,-34.588698726116,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555007,1,2020-10-07,12:00:00,10,AVENIDA,-58.508311071483,-34.626830106108,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555159,1,2020-10-07,03:30:00,2,AVENIDA,-58.388589209209,-34.599197581093,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0555178,1,2020-10-07,12:00:00,4,AVENIDA,-58.374391808610,-34.638511987512,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555306,1,2020-10-07,01:30:00,13,CALLE,-58.456164759646,-34.564675428865,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555385,1,2020-10-07,03:30:00,15,AVENIDA,-58.446248471069,-34.607615003162,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555611,1,2020-10-07,16:00:00,7,SIN DATO,-58.440186,-34.644784,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555642,1,2020-10-07,03:30:00,13,AVENIDA,-58.472703867799,-34.551463502286,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555644,1,2020-10-07,05:00:00,1,AVENIDA,-58.381690911484,-34.606122187870,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0555732,3,2020-10-07,18:30:00,10,SIN DATO,-58.507613,-34.625336,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556103,1,2020-10-08,12:51:00,13,CALLE,-58.460494021160,-34.539101331729,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556447,1,2020-10-08,08:40:00,10,CALLE,-58.474953957646,-34.633824904171,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556663,1,2020-10-08,09:57:00,3,AVENIDA,-58.405968607725,-34.610119872510,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556731,1,2020-10-08,10:15:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556749,1,2020-10-08,11:55:00,2,CALLE,-58.397646001343,-34.590504868186,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2020-0556841,1,2020-10-08,01:50:00,10,AVENIDA,-58.506169616107,-34.614109033754,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556871,1,2020-10-08,12:15:00,1,CALLE,-58.389607039365,-34.621623017591,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0556997,1,2020-10-08,04:45:00,10,CALLE,-58.500376350840,-34.626414179826,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557029,1,2020-10-08,02:30:00,11,CALLE,-58.493160603304,-34.606396185154,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557082,1,2020-10-08,03:30:00,4,AVENIDA,-58.379709643078,-34.649334962516,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557131,1,2020-10-08,03:30:00,14,AVENIDA,-58.407609254846,-34.574505180286,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0557208,1,2020-10-08,04:00:00,3,AVENIDA,-58.391713520434,-34.613824010185,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557230,1,2020-10-08,03:25:00,2,AVENIDA,-58.410296752593,-34.598092145443,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557297,1,2020-10-08,05:15:00,11,AVENIDA,-58.484992573886,-34.609250345744,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557360,2,2020-10-08,05:00:00,13,AVENIDA,-58.442193635130,-34.547774557924,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557399,1,2020-10-08,05:10:00,3,CALLE,-58.406461459817,-34.608699857821,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0557474,1,2020-10-08,05:00:00,7,AVENIDA,-58.467301284544,-34.635423530908,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557529,1,2020-10-08,06:30:00,3,CALLE,-58.407325484710,-34.606634819975,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557579,1,2020-10-08,07:03:00,10,CALLE,-58.510847039547,-34.633992815801,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557624,1,2020-10-08,03:45:00,15,CALLE,-58.430053051434,-34.598113141913,MOTO,TAXI,MOTO - TAXI,SIN DATO
LC-2020-0557803,1,2020-10-09,12:30:00,9,GRAL PAZ,-58.529279828869,-34.639317520336,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0557833,1,2020-10-09,11:50:00,15,CALLE,-58.454507990348,-34.604339844294,MOTO,MOTO,MOTO - MOTO,SIN DATO
LC-2020-0557946,1,2020-10-09,05:50:00,7,AVENIDA,-58.425754598895,-34.6314822596,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2020-0558028,1,2020-10-09,07:30:00,9,AVENIDA,-58.475510095252,-34.654900300306,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0558255,1,2020-10-09,20:20:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0558300,1,2020-10-09,09:18:00,14,AVENIDA,-58.433041138258,-34.572787471251,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0558556,1,2020-10-09,12:00:00,10,AVENIDA,-58.498737536992,-34.637516709113,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0558559,1,2020-10-09,11:20:00,7,AVENIDA,-58.456030699990,-34.628124264760,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0558800,1,2020-10-09,03:45:00,1,CALLE,-58.380368940124,-34.615239097652,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0558999,1,2020-10-09,05:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559015,1,2020-10-09,05:00:00,10,AVENIDA,-58.519868119507,-34.632677466511,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559022,1,2020-10-09,05:25:00,9,AVENIDA,-58.472475619779,-34.652401972650,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0559074,1,2020-10-09,12:00:00,12,CALLE,-58.484014282693,-34.549606711267,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559161,1,2020-10-09,04:00:00,15,AVENIDA,-58.493627218258,-34.595629845985,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0559201,1,2020-10-09,06:55:00,14,CALLE,-58.415155099810,-34.591773352026,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0559287,1,2020-10-09,06:30:00,8,AVENIDA,-58.438589737822,-34.656511553332,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559297,2,2020-10-09,07:30:00,11,AVENIDA,-58.462704985806,-34.607372457359,MOTO,MOTO,MOTO - MOTO,GRAVE
LC-2020-0559302,1,2020-10-09,04:00:00,14,AVENIDA,-58.437354705541,-34.568347256059,MOVIL,SIN DATO,MOVIL - SIN DATO,SIN DATO
LC-2020-0559392,2,2020-10-09,09:30:00,11,AVENIDA,-58.508465215032,-34.599836100123,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559500,1,2020-10-10,10:30:00,6,AVENIDA,-58.431737268718,-34.616409438748,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559607,1,2020-10-10,01:30:00,6,AVENIDA,-58.439528782180,-34.628854144804,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559638,4,2020-10-10,02:30:00,9,GRAL PAZ,-58.508775218216,-34.669777099202,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559677,1,2020-10-10,02:08:00,7,AVENIDA,-58.439462734001,-34.629027572521,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559783,1,2020-10-10,06:35:00,14,AVENIDA,-58.417335580306,-34.594280931056,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0559798,1,2020-10-10,08:30:00,4,AUTOPISTA,-58.374548141136,-34.649806043559,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0559903,1,2020-10-10,09:15:00,4,CALLE,-58.423069729468,-34.651723338279,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0559925,1,2020-10-10,10:00:00,10,GRAL PAZ,-58.529224945077,-34.633127164440,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560103,1,2020-10-10,09:05:00,13,GRAL PAZ,-58.468986190804,-34.536714663295,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560152,1,2020-10-10,02:00:00,10,AVENIDA,-58.509624217035,-34.625599751981,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560214,2,2020-10-10,03:36:00,13,CALLE,-58.456285783700,-34.560145256491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0560245,1,2020-10-10,02:45:00,10,CALLE,-58.495597551400,-34.617468742367,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2020-0560268,1,2020-10-10,04:00:00,1,CALLE,-58.382233829418,-34.626938657191,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560345,4,2020-10-10,02:50:00,11,GRAL PAZ,-58.526798212949,-34.608246196017,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560408,1,2020-10-10,06:29:00,13,CALLE,-58.456130691503,-34.565975105085,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560458,2,2020-10-10,05:50:00,9,CALLE,-58.492256858017,-34.654964656829,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2020-0560464,1,2020-10-10,07:00:00,6,AVENIDA,-58.438995433314,-34.623264515390,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560509,1,2020-10-10,08:20:00,2,AVENIDA,-58.408150667452,-34.598068377123,PEATON,TAXI,PEATON - TAXI,SIN DATO
LC-2020-0560511,2,2020-10-10,03:25:00,6,CALLE,-58.435397393865,-34.617060765025,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560608,1,2020-10-10,04:30:00,10,AVENIDA,-58.491062313540,-34.636035557768,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0560614,2,2020-10-10,10:30:00,4,AVENIDA,-58.424833808792,-34.640608047060,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560616,1,2020-10-10,09:45:00,10,CALLE,-58.509085011365,-34.634063766655,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560642,1,2020-10-10,10:40:00,9,AVENIDA,-58.478675014789,-34.640532296908,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0560678,1,2020-10-11,08:10:00,6,AVENIDA,-58.430475627150,-34.608724541498,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560709,2,2020-10-11,11:50:00,5,AVENIDA,-58.415907831092,-34.625225821031,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0560915,1,2020-10-11,12:00:00,3,CALLE,-58.394598698003,-34.615889709630,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561302,1,2020-10-11,03:00:00,1,CALLE,-58.383883827624,-34.601451527324,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561313,1,2020-10-11,01:00:00,10,CALLE,-58.523457266037,-34.623881353924,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561338,1,2020-10-11,02:00:00,11,AVENIDA,-58.515370912795,-34.590359251363,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561350,1,2020-10-11,06:00:00,13,AVENIDA,-58.452125234329,-34.546285130327,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561367,1,2020-10-11,03:30:00,12,AVENIDA,-58.484638641402,-34.557813906483,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561575,1,2020-10-11,06:00:00,1,AVENIDA,-58.381253722840,-34.599030525176,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561579,1,2020-10-11,06:25:00,2,AVENIDA,-58.414630286727,-34.597897398445,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561706,1,2020-10-11,10:15:00,13,AVENIDA,-58.454024018612,-34.549519381469,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561712,1,2020-10-11,03:37:00,14,AVENIDA,-58.430691277907,-34.582376847824,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0561718,1,2020-10-11,08:50:00,2,AVENIDA,-58.402350840143,-34.594442320744,PEATON,TRANSPORTE PUBLICO,PEATON - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0561752,1,2020-10-12,07:00:00,4,CALLE,-58.412726573242,-34.651099130751,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561754,1,2020-10-12,11:05:00,1,AVENIDA,-58.383441816107,-34.609190927189,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561762,1,2020-10-12,11:35:00,6,AVENIDA,-58.444393115163,-34.621914936877,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561789,1,2020-10-12,07:30:00,4,AVENIDA,-58.393805983191,-34.641561432939,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0561952,1,2020-10-12,07:30:00,4,AVENIDA,-58.423788345163,-34.657341003974,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0561971,1,2020-10-12,08:30:00,1,AVENIDA,-58.381253722840,-34.599030525176,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562135,1,2020-10-12,11:30:00,7,AVENIDA,-58.458142863786,-34.624586022846,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562240,2,2020-10-12,12:15:00,13,GRAL PAZ,-58.466783795603,-34.535002649404,MOTO,CAMION,MOTO - CAMION,SIN DATO
LC-2020-0562269,1,2020-10-12,01:40:00,5,CALLE,-58.413180721766,-34.629525115039,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562279,2,2020-10-12,02:00:00,14,AVENIDA,-58.418295592218,-34.594116772592,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0562285,1,2020-10-12,14:00:00,12,SIN DATO,-58.493326,-34.54837,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562287,1,2020-10-12,02:00:00,12,AVENIDA,-58.506892165391,-34.589122412459,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562344,1,2020-10-12,05:50:00,11,CALLE,-58.515140289171,-34.585658281918,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562375,1,2020-10-12,04:00:00,14,CALLE,-58.410038736524,-34.587123950039,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2020-0562430,4,2020-10-12,04:45:00,11,CALLE,-58.496845157458,-34.603548495868,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562449,1,2020-10-12,03:50:00,1,AVENIDA,-58.364964039999,-34.623185866768,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562459,1,2020-10-12,05:35:00,10,CALLE,-58.517890270279,-34.622713683876,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562465,1,2020-10-12,03:20:00,1,AVENIDA,-58.379048034074,-34.629332016490,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562532,2,2020-10-12,08:00:00,11,CALLE,-58.464414185020,-34.610986941083,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562613,1,2020-10-12,08:30:00,11,AVENIDA,-58.466561114522,-34.61061605241,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0562614,1,2020-10-12,08:45:00,14,AVENIDA,-58.410941846671,-34.576799798401,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0562773,1,2020-10-13,02:45:00,11,AVENIDA,-58.472046460813,-34.613891708328,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0563008,1,2020-10-13,08:17:00,10,CALLE,-58.518020001982,-34.622564422363,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0563014,1,2020-10-13,10:18:00,4,AVENIDA,-58.389974744303,-34.636168469015,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0563080,1,2020-10-13,09:00:00,9,CALLE,-58.483425621381,-34.655448338778,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2020-0563211,1,2020-10-13,11:00:00,9,AVENIDA,-58.485189255905,-34.643369988085,MOVIL,AUTO,MOVIL - AUTO,GRAVE
LC-2020-0563216,1,2020-10-13,10:00:00,4,CALLE,-58.365162324705,-34.639540251400,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0563244,1,2020-10-13,11:00:00,9,AVENIDA,-58.497545812753,-34.647034708862,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0563571,1,2020-10-13,16:10:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0563676,1,2020-10-13,02:30:00,9,GRAL PAZ,-58.514985092019,-34.665043145840,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0563759,1,2020-10-13,03:45:00,9,GRAL PAZ,-58.529848867600,-34.641787314923,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0563886,2,2020-10-13,02:06:00,12,AVENIDA,-58.491662956453,-34.579846664027,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0563896,1,2020-10-13,04:07:00,3,CALLE,-58.396928292285,-34.603282375455,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0563937,1,2020-10-13,03:00:00,13,CALLE,-58.465653857631,-34.565456700727,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0563953,1,2020-10-13,03:30:00,8,AVENIDA,-58.480462455144,-34.679061614160,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564070,3,2020-10-13,05:30:00,2,AVENIDA,-58.394241960953,-34.590108310842,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564123,1,2020-10-13,05:30:00,15,AVENIDA,-58.431219002849,-34.595043052597,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0564288,1,2020-10-13,08:00:00,7,AVENIDA,-58.447504703453,-34.634917050037,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564315,1,2020-10-13,09:10:00,1,CALLE,-58.376228396260,-34.626268172968,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564447,2,2020-10-14,10:40:00,4,CALLE,-58.383136032611,-34.633562842233,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564782,1,2020-10-14,09:15:00,1,AVENIDA,-58.389890774287,-34.622634513855,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0564902,1,2020-10-14,11:02:00,12,CALLE,-58.475821145318,-34.573116569033,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0565031,1,2020-10-14,16:45:00,8,SIN DATO,-58.486725,-34.684785,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565081,2,2020-10-14,10:10:00,6,AVENIDA,-58.438593987158,-34.628717408277,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565113,1,2020-10-14,11:00:00,4,AVENIDA,-58.369954622855,-34.635562992255,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2020-0565126,1,2020-10-14,09:50:00,6,AVENIDA,-58.440478440473,-34.623117082736,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565232,1,2020-10-14,07:40:00,1,CALLE,-58.382911458983,-34.627694894646,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565300,2,2020-10-14,01:40:00,13,CALLE,-58.451064041974,-34.559913505636,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565400,1,2020-10-14,01:30:00,12,CALLE,-58.485524709387,-34.544149890238,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565463,1,2020-10-14,02:00:00,7,AVENIDA,-58.463276231221,-34.623733657210,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565602,1,2020-10-14,03:20:00,7,AVENIDA,-58.436943623004,-34.634867548539,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565606,1,2020-10-14,04:40:00,10,CALLE,-58.525721098743,-34.621259066027,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565672,1,2020-10-14,03:30:00,11,AVENIDA,-58.521707150213,-34.616332495540,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565680,1,2020-10-14,05:20:00,11,CALLE,-58.473431376669,-34.611686486548,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0565685,1,2020-10-14,04:05:00,6,AVENIDA,-58.449790071629,-34.606921016632,MOTO,AUTO,MOTO - AUTO,SIN DATO
